SIPRI Transfers Database 


 Database search results for buyer 'All Countries' and seller  'All Countries' and the years from 1950 to 1970 - (created: 09-03-2020)

Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
26260;France;Sweden;Palmier;Air search radar;Sensors;1953;Yes;5;Yes;1955;No;New;12.5000;12.5000;62.5;No
26887;United States;Spain;FPS-20;Air search radar;Sensors;1960;Yes;3;Yes;1961;Yes;New;5.0000;5.0000;15;No
26887;United States;Spain;FPS-20;Air search radar;Sensors;1960;Yes;4;Yes;1962;Yes;New;5.0000;5.0000;20;No
6170;United States;Netherlands;M-106;Self-propelled mortar;Artillery;1965;Yes;53;Yes;1966;Yes;New;0.3100;0.3100;16.43;No
26903;Soviet Union;Bulgaria;BS-3 100mm;Towed gun;Artillery;1949;Yes;25;Yes;1951;Yes;Second hand;0.3500;0.14;3.5;No
26903;Soviet Union;Bulgaria;BS-3 100mm;Towed gun;Artillery;1949;Yes;25;Yes;1952;Yes;Second hand;0.3500;0.14;3.5;No
6752;United States;Thailand;T-33A Shooting Star;Trainer aircraft;Aircraft;1954;Yes;6;No;1955;No;New;2.5000;2.5000;15;No
9812;United States;Peru;DC-6/C-118;Transport aircraft;Aircraft;1960;Yes;1;Yes;1961;Yes;Second hand;8.5000;3.4;3.4;No
9812;United States;Peru;DC-6/C-118;Transport aircraft;Aircraft;1960;Yes;4;Yes;1962;Yes;Second hand;8.5000;3.4;13.6;No
6538;Canada;Peru;DHC-2 Beaver;Light aircraft;Aircraft;1963;Yes;2;Yes;1965;Yes;New;0.3800;0.3800;0.76;No
24338;United States;Portugal;DC-4/C-54;Transport aircraft;Aircraft;1953;No;5;Yes;1953;No;Second hand;6.2500;2.5;12.5;No
24341;United States;Portugal;DC-4/C-54;Transport aircraft;Aircraft;1960;No;5;Yes;1960;No;Second hand;6.2500;2.5;12.5;No
24341;United States;Portugal;DC-4/C-54;Transport aircraft;Aircraft;1960;No;5;Yes;1965;No;Second hand;6.2500;2.5;12.5;No
25074;France;Congo;DC-3/C-47 Skytrain;Transport aircraft;Aircraft;1969;Yes;1;No;1969;No;Second hand;2.5000;1;1;No
6235;United States;Nicaragua;Model-300;Light helicopter;Aircraft;1963;Yes;1;No;1965;Yes;New;0.2000;0.2000;0.2;No
25074;France;Congo;DC-3/C-47 Skytrain;Transport aircraft;Aircraft;1969;Yes;1;No;1970;No;Second hand;2.5000;1;1;No
26488;Soviet Union;East Germany (GDR);T-12 100mm/2A19;Towed gun;Artillery;1965;Yes;45;Yes;1966;Yes;New;0.3300;0.3300;14.85;No
26488;Soviet Union;East Germany (GDR);T-12 100mm/2A19;Towed gun;Artillery;1965;Yes;45;Yes;1967;Yes;New;0.3300;0.3300;14.85;No
26488;Soviet Union;East Germany (GDR);T-12 100mm/2A19;Towed gun;Artillery;1965;Yes;45;Yes;1968;Yes;New;0.3300;0.3300;14.85;No
26488;Soviet Union;East Germany (GDR);T-12 100mm/2A19;Towed gun;Artillery;1965;Yes;45;Yes;1969;Yes;New;0.3300;0.3300;14.85;No
26488;Soviet Union;East Germany (GDR);T-12 100mm/2A19;Towed gun;Artillery;1965;Yes;45;Yes;1970;Yes;New;0.3300;0.3300;14.85;No
6613;Soviet Union;Syria;T-54;Tank;Armoured vehicles;1956;Yes;75;Yes;1957;Yes;New;1.1000;1.1000;82.5;No
6613;Soviet Union;Syria;T-54;Tank;Armoured vehicles;1956;Yes;75;Yes;1958;Yes;New;1.1000;1.1000;82.5;No
21343;United Kingdom;Australia;Canberra B-2;Bomber aircraft;Aircraft;1951;Yes;1;No;1952;No;New;8.5000;8.5000;8.5;Yes
7427;France;Chad;DC-3/C-47 Skytrain;Transport aircraft;Aircraft;1960;Yes;1;No;1961;No;Second hand;2.5000;1;1;No
7831;Soviet Union;Egypt;Su-7B;FGA aircraft;Aircraft;1967;Yes;15;Yes;1967;No;New;6.2500;6.2500;93.75;No
7831;Soviet Union;Egypt;Su-7B;FGA aircraft;Aircraft;1967;Yes;50;Yes;1968;No;New;6.2500;6.2500;312.5;No
7831;Soviet Union;Egypt;Su-7B;FGA aircraft;Aircraft;1967;Yes;20;Yes;1969;No;New;6.2500;6.2500;125;No
7831;Soviet Union;Egypt;Su-7B;FGA aircraft;Aircraft;1967;Yes;20;Yes;1970;No;New;6.2500;6.2500;125;No
27012;Soviet Union;Egypt;KS-19 100mm;AA gun;Air defence systems;1960;No;100;Yes;1962;Yes;New;0.6000;0.6000;60;No
27012;Soviet Union;Egypt;KS-19 100mm;AA gun;Air defence systems;1960;No;100;Yes;1963;Yes;New;0.6000;0.6000;60;No
21495;United States;Switzerland;M-113;APC;Armoured vehicles;1963;No;150;Yes;1970;No;New;0.2500;0.2500;37.5;No
21494;United States;Switzerland;M-113;APC;Armoured vehicles;1963;Yes;250;Yes;1964;No;New;0.2500;0.2500;62.5;No
21494;United States;Switzerland;M-113;APC;Armoured vehicles;1963;Yes;300;Yes;1965;No;New;0.2500;0.2500;75;No
21494;United States;Switzerland;M-113;APC;Armoured vehicles;1963;Yes;250;Yes;1966;No;New;0.2500;0.2500;62.5;No
27026;Soviet Union;Egypt;SON-9/Fire Can;Fire control radar;Sensors;1955;Yes;35;Yes;1955;Yes;New;0.6000;0.6000;21;No
27026;Soviet Union;Egypt;SON-9/Fire Can;Fire control radar;Sensors;1955;Yes;35;Yes;1956;Yes;New;0.6000;0.6000;21;No
14695;Soviet Union;Egypt;S-75 Dvina/SA-2;SAM system;Air defence systems;1962;No;3;Yes;1964;Yes;New;17.8700;17.8700;53.61;No
14695;Soviet Union;Egypt;S-75 Dvina/SA-2;SAM system;Air defence systems;1962;No;4;Yes;1965;Yes;New;17.8700;17.8700;71.48;No
12161;Israel;DR Congo;M-4 Sherman;Tank;Armoured vehicles;1963;Yes;10;No;1964;Yes;Second hand;0.8400;0.336;3.36;No
7339;United States;Bolivia;T-28A Trojan;Trainer aircraft;Aircraft;1965;No;2;No;1965;No;Second hand;0.7500;0.3;0.6;No
8578;United States;Brazil;T-33A Shooting Star;Trainer aircraft;Aircraft;1966;Yes;12;Yes;1966;No;Second hand;2.5000;1;12;No
8578;United States;Brazil;T-33A Shooting Star;Trainer aircraft;Aircraft;1966;Yes;12;Yes;1967;No;Second hand;2.5000;1;12;No
7369;United States;Brazil;T-37B;Trainer aircraft;Aircraft;1968;No;12;Yes;1969;No;New;1.8000;1.8000;21.6;No
7369;United States;Brazil;T-37B;Trainer aircraft;Aircraft;1968;No;13;Yes;1970;No;New;1.8000;1.8000;23.4;No
14695;Soviet Union;Egypt;S-75 Dvina/SA-2;SAM system;Air defence systems;1962;No;4;Yes;1966;Yes;New;17.8700;17.8700;71.48;No
14695;Soviet Union;Egypt;S-75 Dvina/SA-2;SAM system;Air defence systems;1962;No;4;Yes;1967;Yes;New;17.8700;17.8700;71.48;No
7849;Soviet Union;Egypt;MiG-17;Fighter aircraft;Aircraft;1955;No;50;Yes;1956;No;New;3.5000;3.5000;175;No
7849;Soviet Union;Egypt;MiG-17;Fighter aircraft;Aircraft;1955;No;50;Yes;1957;No;New;3.5000;3.5000;175;No
24957;Soviet Union;Egypt;MiG-15bis;Fighter aircraft;Aircraft;1955;No;43;Yes;1955;No;New;3.4000;3.4000;146.2;No
6101;Soviet Union;Mali;Yak-12;Light aircraft;Aircraft;1962;Yes;3;Yes;1963;Yes;New;0.1200;0.1200;0.36;No
24957;Soviet Union;Egypt;MiG-15bis;Fighter aircraft;Aircraft;1955;No;43;Yes;1956;No;New;3.4000;3.4000;146.2;No
27040;Soviet Union;Mali;Yak-11;Trainer aircraft;Aircraft;1966;Yes;4;Yes;1967;Yes;Second hand;0.3200;0.128;0.512;No
27042;Soviet Union;Mali;M-43 120mm;Mortar;Artillery;1966;Yes;30;Yes;1967;Yes;Second hand;0.0500;0.02;0.6;No
27050;France;Mali;M-3/M-5 Half-track;APC;Armoured vehicles;1965;Yes;24;Yes;1966;Yes;Second hand;0.1500;0.06;1.44;No
15149;France;Madagascar;SA-316B Alouette-3;Light helicopter;Aircraft;1965;Yes;2;Yes;1965;Yes;New;0.9000;0.9000;1.8;No
27053;United States;France;T-6 Texan;Trainer aircraft;Aircraft;1952;Yes;10;Yes;1952;Yes;New;0.3200;0.3200;3.2;No
27053;United States;France;T-6 Texan;Trainer aircraft;Aircraft;1952;Yes;45;Yes;1953;Yes;New;0.3200;0.3200;14.4;No
6106;Soviet Union;Mongolia;T-55;Tank;Armoured vehicles;1963;Yes;50;Yes;1964;Yes;New;1.2500;1.2500;62.5;No
6106;Soviet Union;Mongolia;T-55;Tank;Armoured vehicles;1963;Yes;75;Yes;1965;Yes;New;1.2500;1.2500;93.75;No
6106;Soviet Union;Mongolia;T-55;Tank;Armoured vehicles;1963;Yes;75;Yes;1966;Yes;New;1.2500;1.2500;93.75;No
6106;Soviet Union;Mongolia;T-55;Tank;Armoured vehicles;1963;Yes;50;Yes;1967;Yes;New;1.2500;1.2500;62.5;No
7871;United Kingdom;Egypt;Vampire FB-5;Fighter aircraft;Aircraft;1953;No;20;Yes;1954;No;New;3.2000;3.2000;64;No
27012;Soviet Union;Egypt;KS-19 100mm;AA gun;Air defence systems;1960;No;50;Yes;1960;No;New;0.6000;0.6000;30;No
27012;Soviet Union;Egypt;KS-19 100mm;AA gun;Air defence systems;1960;No;50;Yes;1961;No;New;0.6000;0.6000;30;No
27388;United States;Armas (Guatemala)*;Beech-18/C-45;Light transport ac;Aircraft;1954;No;3;No;1954;No;Second hand;0.4000;0.16;0.48;No
27389;United States;Armas (Guatemala)*;P-38M Lightning;Fighter aircraft;Aircraft;1954;No;1;No;1954;No;Second hand;3.5000;1.4;1.4;No
27390;United States;Armas (Guatemala)*;P-51D Mustang;Fighter aircraft;Aircraft;1954;No;2;No;1954;No;Second hand;2.0000;0.8;1.6;No
27025;Soviet Union;Egypt;SON-9/Fire Can;Fire control radar;Sensors;1960;No;10;Yes;1960;No;New;0.6000;0.6000;6;No
27025;Soviet Union;Egypt;SON-9/Fire Can;Fire control radar;Sensors;1960;No;10;Yes;1961;No;New;0.6000;0.6000;6;No
27025;Soviet Union;Egypt;SON-9/Fire Can;Fire control radar;Sensors;1960;No;15;Yes;1962;No;New;0.6000;0.6000;9;No
27025;Soviet Union;Egypt;SON-9/Fire Can;Fire control radar;Sensors;1960;No;15;Yes;1963;No;New;0.6000;0.6000;9;No
14695;Soviet Union;Egypt;S-75 Dvina/SA-2;SAM system;Air defence systems;1962;No;3;Yes;1963;No;New;17.8700;17.8700;53.61;No
6105;Soviet Union;Mongolia;BTR-40;APC;Armoured vehicles;1961;Yes;50;Yes;1961;Yes;Second hand;0.1200;0.048;2.4;No
6105;Soviet Union;Mongolia;BTR-40;APC;Armoured vehicles;1961;Yes;50;Yes;1962;Yes;Second hand;0.1200;0.048;2.4;No
6105;Soviet Union;Mongolia;BTR-40;APC;Armoured vehicles;1961;Yes;50;Yes;1963;Yes;Second hand;0.1200;0.048;2.4;No
6105;Soviet Union;Mongolia;BTR-40;APC;Armoured vehicles;1961;Yes;50;Yes;1964;Yes;Second hand;0.1200;0.048;2.4;No
7130;Belgium;DR Congo;T-6 Texan;Trainer aircraft;Aircraft;1963;Yes;2;No;1963;No;Second hand;0.3200;0.128;0.256;No
7123;Belgium;DR Congo;DH-82 Tiger Moth;Trainer aircraft;Aircraft;1961;Yes;1;No;1961;No;Second hand;0.1000;0.04;0.04;No
16427;Soviet Union;Mongolia;M-30 122mm;Towed gun;Artillery;1951;Yes;30;Yes;1951;Yes;Second hand;0.4500;0.18;5.4;No
16427;Soviet Union;Mongolia;M-30 122mm;Towed gun;Artillery;1951;Yes;40;Yes;1952;Yes;Second hand;0.4500;0.18;7.2;No
16427;Soviet Union;Mongolia;M-30 122mm;Towed gun;Artillery;1951;Yes;30;Yes;1953;Yes;Second hand;0.4500;0.18;5.4;No
13515;Iran;DR Congo;DC-3/C-47 Skytrain;Transport aircraft;Aircraft;1962;Yes;3;No;1962;No;Second hand;2.5000;1;3;No
6110;Soviet Union;Mongolia;3M6 Shmel/AT-1;Anti-tank missile;Missiles;1962;Yes;100;Yes;1963;Yes;New;0.0100;0.0100;1;No
6120;Soviet Union;Mongolia;Yak-18;Trainer aircraft;Aircraft;1955;Yes;10;Yes;1955;Yes;New;0.1000;0.1000;1;No
27072;Poland;Mongolia;An-2;Light transport ac;Aircraft;1960;Yes;5;Yes;1960;Yes;New;1.0000;1.0000;5;No
27072;Poland;Mongolia;An-2;Light transport ac;Aircraft;1960;Yes;5;Yes;1961;Yes;New;1.0000;1.0000;5;No
27072;Poland;Mongolia;An-2;Light transport ac;Aircraft;1960;Yes;5;Yes;1962;Yes;New;1.0000;1.0000;5;No
16416;Soviet Union;Mongolia;An-24;Transport aircraft;Aircraft;1965;Yes;2;Yes;1968;Yes;New;7.5000;7.5000;15;No
5291;Soviet Union;India;MiG-21F-13;Fighter aircraft;Aircraft;1962;No;6;No;1963;No;New;9.0000;9.0000;54;No
5291;Soviet Union;India;MiG-21F-13;Fighter aircraft;Aircraft;1962;No;4;No;1964;No;New;9.0000;9.0000;36;No
7125;Belgium;DR Congo;S-55;Helicopter;Aircraft;1961;Yes;1;No;1962;No;Second hand;1.2000;0.48;0.48;No
27482;United States;Spain;PC-461;Patrol craft;Ships;1956;No;1;No;1956;No;Second hand;18.0000;7.2;7.2;No
15037;France;Senegal;M-101A1 105mm;Towed gun;Artillery;1960;Yes;6;Yes;1961;Yes;Second hand;0.4500;0.18;1.08;No
15035;France;Senegal;M-20;Reconnaissance AV;Armoured vehicles;1960;Yes;4;Yes;1961;Yes;Second hand;0.1500;0.06;0.24;No
15036;France;Senegal;M-3/M-5 Half-track;APC;Armoured vehicles;1960;Yes;12;Yes;1961;Yes;Second hand;0.1500;0.06;0.72;No
1303;France;Senegal;MO-120-RT 120mm;Mortar;Artillery;1965;Yes;8;Yes;1966;Yes;New;0.1000;0.1000;0.8;No
27262;Soviet Union;Romania;M-30 122mm;Towed gun;Artillery;1955;Yes;40;Yes;1955;Yes;Second hand;0.4500;0.18;7.2;No
27262;Soviet Union;Romania;M-30 122mm;Towed gun;Artillery;1955;Yes;42;Yes;1956;Yes;Second hand;0.4500;0.18;7.56;No
27262;Soviet Union;Romania;M-30 122mm;Towed gun;Artillery;1955;Yes;42;Yes;1957;Yes;Second hand;0.4500;0.18;7.56;No
27262;Soviet Union;Romania;M-30 122mm;Towed gun;Artillery;1955;Yes;42;Yes;1958;Yes;Second hand;0.4500;0.18;7.56;No
27262;Soviet Union;Romania;M-30 122mm;Towed gun;Artillery;1955;Yes;42;Yes;1959;Yes;Second hand;0.4500;0.18;7.56;No
27262;Soviet Union;Romania;M-30 122mm;Towed gun;Artillery;1955;Yes;40;Yes;1960;Yes;Second hand;0.4500;0.18;7.2;No
5981;France;Lebanon;SA-313B Alouette-2;Light helicopter;Aircraft;1960;Yes;3;No;1961;Yes;New;0.7000;0.7000;2.1;No
27427;United States;Japan;Nike Ajax/Hercules;SAM system;Air defence systems;1957;Yes;2;Yes;1958;Yes;New;35.0000;35.0000;70;No
6432;France;South Africa;SA-330 Puma;Helicopter;Aircraft;1969;No;20;Yes;1970;No;New;6.0000;6.0000;120;No
7431;United States;Chile;Beech-99;Light transport ac;Aircraft;1970;No;9;No;1970;No;New;2.7500;2.7500;24.75;No
7006;United Kingdom;Venezuela;Venom;Fighter aircraft;Aircraft;1955;No;22;No;1956;No;New;3.5000;3.5000;77;No
7033;United Kingdom;Venezuela;Vampire T-55;Trainer aircraft;Aircraft;1955;No;5;No;1958;No;Second hand;2.2500;0.9;4.5;No
7024;United States;Venezuela;T-34 Mentor;Trainer aircraft;Aircraft;1958;Yes;34;No;1959;No;New;0.1900;0.1900;6.46;No
17069;United States;Venezuela;DC-3/C-47 Skytrain;Transport aircraft;Aircraft;1958;Yes;5;No;1960;No;Second hand;2.5000;1;5;No
1949;Soviet Union;Libya;T-54;Tank;Armoured vehicles;1970;Yes;50;Yes;1970;No;Second hand;1.1000;0.44;22;No
26426;Soviet Union;North Korea;BM-13 132mm;Self-propelled MRL;Artillery;1949;Yes;50;Yes;1950;Yes;New;0.2400;0.2400;12;No
26426;Soviet Union;North Korea;BM-13 132mm;Self-propelled MRL;Artillery;1949;Yes;100;Yes;1951;Yes;New;0.2400;0.2400;24;No
26426;Soviet Union;North Korea;BM-13 132mm;Self-propelled MRL;Artillery;1949;Yes;100;Yes;1952;Yes;New;0.2400;0.2400;24;No
26426;Soviet Union;North Korea;BM-13 132mm;Self-propelled MRL;Artillery;1949;Yes;100;Yes;1953;Yes;New;0.2400;0.2400;24;No
26426;Soviet Union;North Korea;BM-13 132mm;Self-propelled MRL;Artillery;1949;Yes;100;Yes;1954;Yes;New;0.2400;0.2400;24;No
26426;Soviet Union;North Korea;BM-13 132mm;Self-propelled MRL;Artillery;1949;Yes;50;Yes;1955;Yes;New;0.2400;0.2400;12;No
15629;United Kingdom;Israel;T Conversion;Submarine;Ships;1964;No;2;No;1967;No;Second hand but modernized;31.5000;20.79;41.58;No
15629;United Kingdom;Israel;T Conversion;Submarine;Ships;1964;No;1;No;1968;No;Second hand but modernized;31.5000;20.79;20.79;No
15314;United States;Myanmar;Admirable;OPV;Ships;1967;Yes;1;No;1967;No;Second hand;12.5000;5;5;No
15315;United States;Myanmar;PCE;Corvette;Ships;1965;Yes;1;No;1965;No;Second hand;20.0000;8;8;No
15313;United States;Myanmar;PGM-39;Patrol craft;Ships;1957;Yes;4;No;1959;No;New;3.9000;3.9000;15.6;No
15313;United States;Myanmar;PGM-39;Patrol craft;Ships;1957;Yes;2;No;1961;No;New;3.9000;3.9000;7.8;No
5921;United Kingdom;Kuwait;Centurion-9;Tank;Armoured vehicles;1967;Yes;12;Yes;1968;Yes;Second hand;1.7500;0.7;8.4;No
5921;United Kingdom;Kuwait;Centurion-9;Tank;Armoured vehicles;1967;Yes;13;Yes;1969;Yes;Second hand;1.7500;0.7;9.1;No
27484;Soviet Union;North Korea;P-3/Dumbo;Air search radar;Sensors;1950;Yes;1;Yes;1950;Yes;New;3.5000;3.5000;3.5;No
27484;Soviet Union;North Korea;P-3/Dumbo;Air search radar;Sensors;1950;Yes;1;Yes;1951;Yes;New;3.5000;3.5000;3.5;No
27484;Soviet Union;North Korea;P-3/Dumbo;Air search radar;Sensors;1950;Yes;2;Yes;1952;Yes;New;3.5000;3.5000;7;No
27484;Soviet Union;North Korea;P-3/Dumbo;Air search radar;Sensors;1950;Yes;2;Yes;1953;Yes;New;3.5000;3.5000;7;No
27484;Soviet Union;North Korea;P-3/Dumbo;Air search radar;Sensors;1950;Yes;2;Yes;1954;Yes;New;3.5000;3.5000;7;No
25785;United States;Australia;Bell-204B/UH-1B;Helicopter;Aircraft;1963;Yes;3;No;1964;No;New;2.1000;2.1000;6.3;No
8542;United States;Australia;Bell-204B/UH-1B;Helicopter;Aircraft;1961;No;8;No;1962;No;New;2.1000;2.1000;16.8;No
8542;United States;Australia;Bell-204B/UH-1B;Helicopter;Aircraft;1961;No;8;No;1963;No;New;2.1000;2.1000;16.8;No
8542;United States;Australia;Bell-204B/UH-1B;Helicopter;Aircraft;1961;No;8;No;1964;No;New;2.1000;2.1000;16.8;No
27391;United States;Armas (Guatemala)*;DC-3/C-47 Skytrain;Transport aircraft;Aircraft;1954;No;2;Yes;1954;No;Second hand;2.5000;1;2;No
22225;United States;Australia;P-2H Neptune;ASW aircraft;Aircraft;1961;Yes;12;No;1962;No;New;15.0000;15.0000;180;No
7242;Switzerland;Australia;PC-6 Porter;Light transport ac;Aircraft;1967;No;10;No;1968;No;New;0.4500;0.4500;4.5;No
7242;Switzerland;Australia;PC-6 Porter;Light transport ac;Aircraft;1967;No;5;No;1969;No;New;0.4500;0.4500;2.25;No
27484;Soviet Union;North Korea;P-3/Dumbo;Air search radar;Sensors;1950;Yes;2;Yes;1955;Yes;New;3.5000;3.5000;7;No
20491;Soviet Union;Egypt;P-12/Spoon Rest;Air search radar;Sensors;1965;No;9;Yes;1966;Yes;New;4.5000;4.5000;40.5;No
20491;Soviet Union;Egypt;P-12/Spoon Rest;Air search radar;Sensors;1965;No;9;Yes;1967;Yes;New;4.5000;4.5000;40.5;No
16444;United States;Laos;M-101A1 105mm;Towed gun;Artillery;1962;Yes;25;Yes;1963;Yes;Second hand;0.4500;0.18;4.5;No
16443;United States;Laos;M-114 155mm;Towed gun;Artillery;1968;Yes;10;Yes;1969;Yes;Second hand;0.5000;0.2;2;No
7025;United States;Venezuela;DC-4/C-54;Transport aircraft;Aircraft;1956;Yes;3;Yes;1956;Yes;Second hand;6.2500;2.5;7.5;No
8146;United States;Italy;AIM-7E Sparrow;BVRAAM;Missiles;1969;Yes;165;Yes;1970;No;New;0.1500;0.1500;24.75;Yes
16721;Soviet Union;Egypt;P-14/Tall King;Air search radar;Sensors;1967;Yes;10;Yes;1969;No;New;7.0000;7.0000;70;No
25784;United States;Australia;Bell-205/UH-1H;Helicopter;Aircraft;1967;No;16;No;1968;No;New;2.6200;2.6200;41.92;No
25784;United States;Australia;Bell-205/UH-1H;Helicopter;Aircraft;1967;No;7;No;1970;No;New;2.6200;2.6200;18.34;No
7248;United States;Australia;Bell-205/UH-1H;Helicopter;Aircraft;1969;No;2;No;1969;No;New;2.6200;2.6200;5.24;No
7248;United States;Australia;Bell-205/UH-1H;Helicopter;Aircraft;1969;No;2;No;1970;No;New;2.6200;2.6200;5.24;No
28464;Canada;Australia;DHC-4 Caribou;Transport aircraft;Aircraft;1964;No;7;No;1966;No;New;3.7500;3.7500;26.25;No
24641;United States;Spain;M-41 Walker Bulldog;Light tank;Armoured vehicles;1959;Yes;80;Yes;1959;Yes;Second hand;1.1000;0.44;35.2;No
24641;United States;Spain;M-41 Walker Bulldog;Light tank;Armoured vehicles;1959;Yes;85;Yes;1960;Yes;Second hand;1.1000;0.44;37.4;No
24641;United States;Spain;M-41 Walker Bulldog;Light tank;Armoured vehicles;1959;Yes;80;Yes;1961;Yes;Second hand;1.1000;0.44;35.2;No
25785;United States;Australia;Bell-204B/UH-1B;Helicopter;Aircraft;1963;Yes;1;Yes;1966;Yes;New;2.1000;2.1000;2.1;No
7227;United States;Australia;Bell-47/OH-13;Light helicopter;Aircraft;1959;Yes;5;Yes;1962;Yes;New;0.2400;0.2400;1.2;No
7227;United States;Australia;Bell-47/OH-13;Light helicopter;Aircraft;1959;Yes;5;Yes;1963;Yes;New;0.2400;0.2400;1.2;No
7227;United States;Australia;Bell-47/OH-13;Light helicopter;Aircraft;1959;Yes;5;Yes;1964;Yes;New;0.2400;0.2400;1.2;No
7227;United States;Australia;Bell-47/OH-13;Light helicopter;Aircraft;1959;Yes;5;Yes;1965;Yes;New;0.2400;0.2400;1.2;No
16820;Soviet Union;East Germany (GDR);Luna-M/FROG-7;Mobile SSM launcher;Artillery;1966;Yes;6;No;1966;No;New;0.5000;0.5000;3;No
16820;Soviet Union;East Germany (GDR);Luna-M/FROG-7;Mobile SSM launcher;Artillery;1966;Yes;3;No;1967;No;New;0.5000;0.5000;1.5;No
16820;Soviet Union;East Germany (GDR);Luna-M/FROG-7;Mobile SSM launcher;Artillery;1966;Yes;3;No;1969;No;New;0.5000;0.5000;1.5;No
7227;United States;Australia;Bell-47/OH-13;Light helicopter;Aircraft;1959;Yes;10;Yes;1966;Yes;New;0.2400;0.2400;2.4;No
30457;United States;Italy;SPS-39;Air search radar;Sensors;1957;Yes;1;No;1961;No;New;6.5000;6.5000;6.5;No
30456;United States;Italy;SPS-6;Air search radar;Sensors;1957;Yes;1;No;1961;No;New;5.0000;5.0000;5;No
7227;United States;Australia;Bell-47/OH-13;Light helicopter;Aircraft;1959;Yes;9;Yes;1967;Yes;New;0.2400;0.2400;2.16;No
15210;France;Cameroon;M-3/M-5 Half-track;APC;Armoured vehicles;1963;Yes;8;Yes;1964;Yes;Second hand;0.1500;0.06;0.48;No
6611;Soviet Union;Syria;T-55;Tank;Armoured vehicles;1967;Yes;37;Yes;1967;Yes;New;1.2500;1.2500;46.25;No
6611;Soviet Union;Syria;T-55;Tank;Armoured vehicles;1967;Yes;38;Yes;1968;Yes;New;1.2500;1.2500;47.5;No
25736;United States;Switzerland;FPS-7;Air search radar;Sensors;1966;No;1;Yes;1967;Yes;New;12.5000;12.5000;12.5;No
25736;United States;Switzerland;FPS-7;Air search radar;Sensors;1966;No;2;Yes;1968;Yes;New;12.5000;12.5000;25;No
25736;United States;Switzerland;FPS-7;Air search radar;Sensors;1966;No;1;Yes;1969;Yes;New;12.5000;12.5000;12.5;No
25736;United States;Switzerland;FPS-7;Air search radar;Sensors;1966;No;1;Yes;1970;Yes;New;12.5000;12.5000;12.5;No
19290;Soviet Union;Yugoslavia;ZSU-57-2;SPAAG;Air defence systems;1960;Yes;50;Yes;1961;Yes;New;1.2000;1.2000;60;No
21850;Soviet Union;Iran;ZSU-57-2;SPAAG;Air defence systems;1966;Yes;50;Yes;1967;Yes;Second hand;1.2000;0.48;24;No
21850;Soviet Union;Iran;ZSU-57-2;SPAAG;Air defence systems;1966;Yes;50;Yes;1968;Yes;Second hand;1.2000;0.48;24;No
15424;Soviet Union;Iraq;BRDM-2;Reconnaissance AV;Armoured vehicles;1966;Yes;50;Yes;1967;Yes;New;0.1500;0.1500;7.5;No
15424;Soviet Union;Iraq;BRDM-2;Reconnaissance AV;Armoured vehicles;1966;Yes;50;Yes;1969;Yes;New;0.1500;0.1500;7.5;No
15424;Soviet Union;Iraq;BRDM-2;Reconnaissance AV;Armoured vehicles;1966;Yes;50;Yes;1970;Yes;New;0.1500;0.1500;7.5;No
30421;United Kingdom;Sweden;Vampire T-55;Trainer aircraft;Aircraft;1950;Yes;30;Yes;1952;Yes;New;2.2500;2.2500;67.5;No
30421;United Kingdom;Sweden;Vampire T-55;Trainer aircraft;Aircraft;1950;Yes;30;Yes;1953;Yes;New;2.2500;2.2500;67.5;No
14204;Soviet Union;Poland;Project-613/Whiskey;Submarine;Ships;1961;Yes;1;No;1962;No;Second hand;35.0000;14;14;No
25785;United States;Australia;Bell-204B/UH-1B;Helicopter;Aircraft;1963;Yes;3;Yes;1965;No;New;2.1000;2.1000;6.3;No
7225;United States;Australia;Bell-47/OH-13;Light helicopter;Aircraft;1958;Yes;2;Yes;1959;No;New;0.2400;0.2400;0.48;No
7225;United States;Australia;Bell-47/OH-13;Light helicopter;Aircraft;1958;Yes;5;Yes;1960;No;New;0.2400;0.2400;1.2;No
7225;United States;Australia;Bell-47/OH-13;Light helicopter;Aircraft;1958;Yes;4;Yes;1961;No;New;0.2400;0.2400;0.96;No
7227;United States;Australia;Bell-47/OH-13;Light helicopter;Aircraft;1959;Yes;5;Yes;1960;No;New;0.2400;0.2400;1.2;No
7227;United States;Australia;Bell-47/OH-13;Light helicopter;Aircraft;1959;Yes;5;Yes;1968;No;New;0.2400;0.2400;1.2;No
7227;United States;Australia;Bell-47/OH-13;Light helicopter;Aircraft;1959;Yes;5;Yes;1969;No;New;0.2400;0.2400;1.2;No
6987;United Kingdom;New Zealand;Vampire T-55;Trainer aircraft;Aircraft;1952;No;3;Yes;1952;No;New;2.2500;2.2500;6.75;No
25929;Germany;Switzerland;Do-27;Light aircraft;Aircraft;1958;Yes;2;No;1958;No;New;0.1200;0.1200;0.24;No
25929;Germany;Switzerland;Do-27;Light aircraft;Aircraft;1958;Yes;5;No;1959;No;New;0.1200;0.1200;0.6;No
6743;Japan;Thailand;KH-4;Light helicopter;Aircraft;1964;Yes;7;No;1966;No;New;0.5000;0.5000;3.5;No
