SIPRI Transfers Database 


 Database search results for buyer 'All Countries' and seller  'All Countries' and the years from 1971 to 1980 - (created: 09-03-2020)

Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
16167;United States;Sri Lanka;Cessna-337/O-2;Light aircraft;Aircraft;1971;Yes;4;No;1972;No;New;0.3500;0.3500;1.4;No
92;China;Guinea;Type-062/Shanghai;Patrol craft;Ships;1973;Yes;2;No;1973;No;New;9.0000;9.0000;18;No
92;China;Guinea;Type-062/Shanghai;Patrol craft;Ships;1973;Yes;2;No;1974;No;New;9.0000;9.0000;18;No
92;China;Guinea;Type-062/Shanghai;Patrol craft;Ships;1973;Yes;2;No;1976;No;New;9.0000;9.0000;18;No
29126;Poland;India;TS-11 Iskra;Trainer aircraft;Aircraft;1976;Yes;1;No;1977;Yes;Second hand;1.2000;0.48;0.48;No
1239;Sweden;Norway;Saab-91 Safir;Trainer aircraft;Aircraft;1978;No;5;Yes;1979;Yes;Second hand;0.1700;0.068;0.34;No
2797;Soviet Union;Iraq;MiG-25P;Fighter aircraft;Aircraft;1979;No;12;Yes;1980;Yes;New;30.0000;30.0000;360;No
537;United Kingdom;Brazil;Oberon;Submarine;Ships;1972;No;1;No;1977;No;New;75.0000;75.0000;75;No
17231;United Kingdom;Chile;Oberon;Submarine;Ships;1969;No;2;No;1976;No;New;75.0000;75.0000;150;No
20927;Soviet Union;Bulgaria;Project-204/Poti;Corvette;Ships;1975;Yes;3;No;1975;No;Second hand;45.0000;18;54;No
7748;Canada;Ecuador;DHC-5 Buffalo;Transport aircraft;Aircraft;1974;No;2;No;1976;No;New;13.2200;13.2200;26.44;No
14821;Austria;Morocco;SK-105 Kurassier;Light tank;Armoured vehicles;1978;Yes;55;Yes;1979;No;New;0.7000;0.7000;38.5;No
14821;Austria;Morocco;SK-105 Kurassier;Light tank;Armoured vehicles;1978;Yes;54;Yes;1980;No;New;0.7000;0.7000;37.8;No
14654;Australia;Indonesia;Attack;Patrol craft;Ships;1972;Yes;1;No;1973;No;Second hand;6.0000;2.4;2.4;No
14654;Australia;Indonesia;Attack;Patrol craft;Ships;1972;Yes;1;No;1974;No;Second hand;6.0000;2.4;2.4;No
17703;Soviet Union;Bulgaria;Project-205/Osa;FAC;Ships;1970;Yes;2;Yes;1971;Yes;Second hand;42.5000;17;34;No
17703;Soviet Union;Bulgaria;Project-205/Osa;FAC;Ships;1970;Yes;2;Yes;1972;Yes;Second hand;42.5000;17;34;No
7739;France;Ecuador;AMX-13/105;Light tank;Armoured vehicles;1970;Yes;20;Yes;1971;No;New;1.1000;1.1000;22;No
7739;France;Ecuador;AMX-13/105;Light tank;Armoured vehicles;1970;Yes;20;Yes;1972;No;New;1.1000;1.1000;22;No
840;United States;Ethiopia;F-5E Tiger-2;FGA aircraft;Aircraft;1973;No;8;Yes;1976;No;New;10.5000;10.5000;84;No
16395;United States;South Korea;Diver;Salvage ship;Ships;1978;No;1;No;1978;No;Second hand;20.0000;8;8;No
16395;United States;South Korea;Diver;Salvage ship;Ships;1978;No;1;No;1979;No;Second hand;20.0000;8;8;No
25553;Soviet Union;North Korea;Project-205/Osa;FAC;Ships;1972;Yes;2;Yes;1972;Yes;Second hand;42.5000;17;34;No
14091;Soviet Union;North Korea;Project-183R/Komar;FAC;Ships;1969;Yes;3;Yes;1972;Yes;Second hand;15.0000;6;18;No
14091;Soviet Union;North Korea;Project-183R/Komar;FAC;Ships;1969;Yes;4;Yes;1971;Yes;Second hand;15.0000;6;24;No
17220;United States;Chile;Cessna-172/T-41;Trainer/light ac;Aircraft;1973;Yes;8;Yes;1974;No;New;0.1400;0.1400;1.12;No
16389;United States;South Korea;Asheville;Patrol craft;Ships;1971;No;1;No;1971;No;New;25.3100;25.3100;25.31;No
14753;France;Morocco;Sirius;Minesweeper;Ships;1974;No;1;No;1974;No;Second hand;11.5000;4.6;4.6;No
20732;United States;Turkey;Berk;Frigate;Ships;1967;Yes;1;No;1973;No;New;52.0000;52.0000;52;Yes
14352;United States;Turkey;Asheville;Patrol craft;Ships;1972;Yes;2;No;1973;No;Second hand;25.3100;10.124;20.248;No
23830;United States;Turkey;Gearing FRAM-2;Destroyer;Ships;1974;No;1;No;1974;No;Second hand;135.0000;54;54;No
19243;Soviet Union;Yugoslavia;Mi-8T;Transport helicopter;Aircraft;1967;Yes;8;Yes;1971;No;New;6.0000;6.0000;48;No
19243;Soviet Union;Yugoslavia;Mi-8T;Transport helicopter;Aircraft;1967;Yes;7;Yes;1972;No;New;6.0000;6.0000;42;No
19243;Soviet Union;Yugoslavia;Mi-8T;Transport helicopter;Aircraft;1967;Yes;8;Yes;1973;No;New;6.0000;6.0000;48;No
19243;Soviet Union;Yugoslavia;Mi-8T;Transport helicopter;Aircraft;1967;Yes;7;Yes;1974;No;New;6.0000;6.0000;42;No
19243;Soviet Union;Yugoslavia;Mi-8T;Transport helicopter;Aircraft;1967;Yes;8;Yes;1975;No;New;6.0000;6.0000;48;No
19243;Soviet Union;Yugoslavia;Mi-8T;Transport helicopter;Aircraft;1967;Yes;7;Yes;1976;No;New;6.0000;6.0000;42;No
19243;Soviet Union;Yugoslavia;Mi-8T;Transport helicopter;Aircraft;1967;Yes;8;Yes;1977;No;New;6.0000;6.0000;48;No
19243;Soviet Union;Yugoslavia;Mi-8T;Transport helicopter;Aircraft;1967;Yes;7;Yes;1978;No;New;6.0000;6.0000;42;No
19243;Soviet Union;Yugoslavia;Mi-8T;Transport helicopter;Aircraft;1967;Yes;8;Yes;1979;No;New;6.0000;6.0000;48;No
19243;Soviet Union;Yugoslavia;Mi-8T;Transport helicopter;Aircraft;1967;Yes;7;Yes;1980;No;New;6.0000;6.0000;42;No
17777;United Kingdom;Oman;BL 5.5in Medium Gun;Towed gun;Artillery;1970;Yes;4;Yes;1971;Yes;Second hand;0.5000;0.2;0.8;No
19210;Soviet Union;East Germany (GDR);Mi-2;Light helicopter;Aircraft;1971;Yes;8;No;1972;No;New;1.1000;1.1000;8.8;No
19210;Soviet Union;East Germany (GDR);Mi-2;Light helicopter;Aircraft;1971;Yes;15;No;1973;No;New;1.1000;1.1000;16.5;No
19210;Soviet Union;East Germany (GDR);Mi-2;Light helicopter;Aircraft;1971;Yes;14;No;1974;No;New;1.1000;1.1000;15.4;No
19210;Soviet Union;East Germany (GDR);Mi-2;Light helicopter;Aircraft;1971;Yes;7;No;1975;No;New;1.1000;1.1000;7.7;No
273;United States;South Korea;RGM-84 Harpoon;Anti-ship missile;Missiles;1974;Yes;8;Yes;1976;Yes;New;1.0000;1.0000;8;No
273;United States;South Korea;RGM-84 Harpoon;Anti-ship missile;Missiles;1974;Yes;24;Yes;1977;Yes;New;1.0000;1.0000;24;No
273;United States;South Korea;RGM-84 Harpoon;Anti-ship missile;Missiles;1974;Yes;8;Yes;1978;Yes;New;1.0000;1.0000;8;No
4597;United States;South Korea;LCU-1610;Landing craft;Ships;1977;Yes;2;Yes;1979;Yes;New;7.5000;7.5000;15;Yes
4597;United States;South Korea;LCU-1610;Landing craft;Ships;1977;Yes;2;Yes;1980;Yes;New;7.5000;7.5000;15;Yes
25634;United States;Japan;SPS-52;Air search radar;Sensors;1973;Yes;1;Yes;1976;Yes;New;10.0000;10.0000;10;No
25634;United States;Japan;SPS-52;Air search radar;Sensors;1973;Yes;1;Yes;1979;Yes;New;10.0000;10.0000;10;No
25636;Netherlands;Japan;WM-20;Fire control radar;Sensors;1977;Yes;1;Yes;1980;Yes;New;6.0000;6.0000;6;No
1837;United States;Thailand;FGM-77 Dragon;Anti-tank missile;Missiles;1979;Yes;600;No;1980;No;New;0.0100;0.0100;6;No
4374;Israel;Chile;Gabriel-1;Anti-ship missile;Missiles;1979;Yes;8;Yes;1979;Yes;New;0.4000;0.4000;3.2;No
5052;United Kingdom;Ghana;Bulldog;Trainer aircraft;Aircraft;1971;Yes;6;No;1973;No;New;0.2200;0.2200;1.32;No
5052;United Kingdom;Ghana;Bulldog;Trainer aircraft;Aircraft;1971;Yes;7;No;1975;No;New;0.2200;0.2200;1.54;No
1767;Soviet Union;Finland;Mi-8T;Transport helicopter;Aircraft;1972;Yes;2;No;1973;No;New;6.0000;6.0000;12;No
1767;Soviet Union;Finland;Mi-8T;Transport helicopter;Aircraft;1972;Yes;2;No;1977;No;New;6.0000;6.0000;12;No
6997;United States;Venezuela;C-130H Hercules;Transport aircraft;Aircraft;1970;No;4;No;1971;No;New;28.0000;28.0000;112;No
1626;Soviet Union;South Yemen;Project-205/Osa;FAC;Ships;1979;Yes;2;No;1979;No;Second hand;42.5000;17;34;No
1626;Soviet Union;South Yemen;Project-205/Osa;FAC;Ships;1979;Yes;4;No;1980;No;Second hand;42.5000;17;68;No
3091;Soviet Union;South Yemen;Project-264/T-58;OPV;Ships;1977;Yes;1;No;1978;No;Second hand;25.0000;10;10;No
15772;Soviet Union;South Yemen;SO-1;Patrol craft;Ships;1971;Yes;2;No;1972;No;Second hand;15.0000;6;12;No
27173;France;Burkina Faso;SA-316B Alouette-3;Light helicopter;Aircraft;1975;Yes;2;No;1975;Yes;New;0.9000;0.9000;1.8;No
1767;Soviet Union;Finland;Mi-8T;Transport helicopter;Aircraft;1972;Yes;2;Yes;1974;Yes;New;6.0000;6.0000;12;No
15773;Soviet Union;South Yemen;Project-206/Shershen;FAC;Ships;1977;Yes;2;No;1978;No;New;22.5000;22.5000;45;No
2889;Poland;South Yemen;Project-775/Ropucha;Landing ship;Ships;1978;Yes;1;No;1979;No;New;40.0000;40.0000;40;No
25020;Czechoslovakia;Hungary;BMP-1;IFV;Armoured vehicles;1972;Yes;50;Yes;1973;Yes;New;0.9000;0.9000;45;No
25020;Czechoslovakia;Hungary;BMP-1;IFV;Armoured vehicles;1972;Yes;100;Yes;1974;Yes;New;0.9000;0.9000;90;No
25020;Czechoslovakia;Hungary;BMP-1;IFV;Armoured vehicles;1972;Yes;100;Yes;1975;Yes;New;0.9000;0.9000;90;No
25020;Czechoslovakia;Hungary;BMP-1;IFV;Armoured vehicles;1972;Yes;100;Yes;1976;Yes;New;0.9000;0.9000;90;No
25020;Czechoslovakia;Hungary;BMP-1;IFV;Armoured vehicles;1972;Yes;100;Yes;1977;Yes;New;0.9000;0.9000;90;No
25020;Czechoslovakia;Hungary;BMP-1;IFV;Armoured vehicles;1972;Yes;50;Yes;1978;Yes;New;0.9000;0.9000;45;No
1046;United Kingdom;Romania;BN-2 Islander;Light transport ac;Aircraft;1968;No;2;Yes;1976;Yes;New;0.6000;0.6000;1.2;Yes
1046;United Kingdom;Romania;BN-2 Islander;Light transport ac;Aircraft;1968;No;2;Yes;1978;Yes;New;0.6000;0.6000;1.2;Yes
15575;United Kingdom;Thailand;Saracen;APC;Armoured vehicles;1970;Yes;20;Yes;1971;Yes;New;0.2000;0.2000;4;No
9688;United States;Pakistan;M-113;APC;Armoured vehicles;1973;Yes;100;Yes;1974;Yes;New;0.2500;0.2500;25;No
16527;Soviet Union;Viet Nam;Project-183R/Komar;FAC;Ships;1971;Yes;3;No;1972;No;Second hand;15.0000;6;18;No
1913;Finland;Soviet Union;Dubna;Support ship;Ships;1972;No;1;No;1974;No;New;62.5000;62.5000;62.5;No
1913;Finland;Soviet Union;Dubna;Support ship;Ships;1972;No;1;No;1975;No;New;62.5000;62.5000;62.5;No
1913;Finland;Soviet Union;Dubna;Support ship;Ships;1972;No;1;No;1978;No;New;62.5000;62.5000;62.5;No
9688;United States;Pakistan;M-113;APC;Armoured vehicles;1973;Yes;100;Yes;1975;Yes;New;0.2500;0.2500;25;No
1913;Finland;Soviet Union;Dubna;Support ship;Ships;1972;No;1;No;1979;No;New;62.5000;62.5000;62.5;No
21334;New Zealand;Australia;CT-4 Airtrainer;Trainer aircraft;Aircraft;1972;No;22;Yes;1975;No;New;0.1500;0.1500;3.3;No
18644;Soviet Union;Uganda;Mi-8T;Transport helicopter;Aircraft;1975;Yes;2;No;1975;Yes;New;6.0000;6.0000;12;No
16173;China;Sri Lanka;Type-062/Shanghai;Patrol craft;Ships;1971;Yes;5;No;1972;No;New;9.0000;9.0000;45;No
15523;United States;Philippines;LCI(L);Landing craft;Ships;1975;Yes;4;No;1975;No;Second hand;10.8000;4.32;17.28;No
25716;Switzerland;United States;PC-6 Turbo Porter;Light transport ac;Aircraft;1971;No;3;Yes;1971;No;New;0.8000;0.8000;2.4;No
25716;Switzerland;United States;PC-6 Turbo Porter;Light transport ac;Aircraft;1971;No;2;Yes;1972;No;New;0.8000;0.8000;1.6;No
7101;United States;South Vietnam;Cessna-180 Skywagon;Light aircraft;Aircraft;1961;Yes;10;Yes;1971;No;New;0.1800;0.1800;1.8;No
15642;United Kingdom;Israel;BN-2 Islander;Light transport ac;Aircraft;1973;Yes;4;No;1974;Yes;New;0.6000;0.6000;2.4;No
17005;United States;Brazil;LCU-1610;Landing craft;Ships;1974;No;2;No;1978;No;New;7.5000;7.5000;15;Yes
14938;Soviet Union;Cabo Verde;Project-206/Shershen;FAC;Ships;1979;Yes;2;Yes;1979;Yes;Second hand;22.5000;9;18;No
9688;United States;Pakistan;M-113;APC;Armoured vehicles;1973;Yes;100;Yes;1973;No;New;0.2500;0.2500;25;No
16104;China;Pakistan;Type-062/Shanghai;Patrol craft;Ships;1970;Yes;8;Yes;1972;No;New;9.0000;9.0000;72;No
16104;China;Pakistan;Type-062/Shanghai;Patrol craft;Ships;1970;Yes;4;Yes;1973;No;New;9.0000;9.0000;36;No
16078;Soviet Union;India;Project-205/Osa;FAC;Ships;1969;No;8;No;1971;No;New;42.5000;42.5000;340;No
1256;Switzerland;United States;PC-6 Turbo Porter;Light transport ac;Aircraft;1969;Yes;3;Yes;1971;Yes;New;0.8000;0.8000;2.4;Yes
1256;Switzerland;United States;PC-6 Turbo Porter;Light transport ac;Aircraft;1969;Yes;2;Yes;1972;Yes;New;0.8000;0.8000;1.6;Yes
2756;Germany;Argentina;TNC-45;FAC;Ships;1970;No;2;No;1974;No;New;44.0000;44.0000;88;No
14748;Libya;Malta;Vosper Type-A/B;Patrol craft;Ships;1978;Yes;3;No;1978;No;Second hand;5.9000;2.36;7.08;No
15316;Japan;Myanmar;Sinde;Landing craft;Ships;1975;Yes;2;No;1978;No;New;4.4000;4.4000;8.8;No
14926;Soviet Union;Guinea;Project-206/Shershen;FAC;Ships;1978;Yes;2;No;1978;No;New;22.5000;22.5000;45;No
14926;Soviet Union;Guinea;Project-206/Shershen;FAC;Ships;1978;Yes;2;No;1979;No;New;22.5000;22.5000;45;No
1240;Soviet Union;Cuba;Project-206M/Turya;FAC;Ships;1978;Yes;2;No;1979;No;New;25.0000;25.0000;50;No
1240;Soviet Union;Cuba;Project-206M/Turya;FAC;Ships;1978;Yes;2;No;1980;No;New;25.0000;25.0000;50;No
23694;Switzerland;Mexico;Roland;APC;Armoured vehicles;1976;Yes;15;Yes;1978;No;New;0.1200;0.1200;1.8;No
17550;United States;South Korea;Yo;Tanker;Ships;1970;Yes;1;No;1971;No;Second hand;5.0000;2;2;No
4509;Senegal;Gabon;Manga;Landing craft;Ships;1974;Yes;1;No;1976;No;New;3.0000;3.0000;3;No
4821;Soviet Union;Viet Nam;Ka-25;ASW helicopter;Aircraft;1979;No;5;Yes;1980;Yes;New;10.0000;10.0000;50;No
4819;Soviet Union;Viet Nam;Mi-8T;Transport helicopter;Aircraft;1969;Yes;5;Yes;1971;Yes;New;6.0000;6.0000;30;No
4819;Soviet Union;Viet Nam;Mi-8T;Transport helicopter;Aircraft;1969;Yes;5;Yes;1972;Yes;New;6.0000;6.0000;30;No
4819;Soviet Union;Viet Nam;Mi-8T;Transport helicopter;Aircraft;1969;Yes;5;Yes;1973;Yes;New;6.0000;6.0000;30;No
4819;Soviet Union;Viet Nam;Mi-8T;Transport helicopter;Aircraft;1969;Yes;5;Yes;1974;Yes;New;6.0000;6.0000;30;No
4819;Soviet Union;Viet Nam;Mi-8T;Transport helicopter;Aircraft;1969;Yes;5;Yes;1975;Yes;New;6.0000;6.0000;30;No
2362;Soviet Union;Bulgaria;9M14M/AT-3;Anti-tank missile;Missiles;1966;Yes;250;Yes;1971;Yes;New;0.0100;0.0100;2.5;No
2362;Soviet Union;Bulgaria;9M14M/AT-3;Anti-tank missile;Missiles;1966;Yes;250;Yes;1972;Yes;New;0.0100;0.0100;2.5;No
20456;United States;Fiji;Adjutant;Minesweeper;Ships;1975;No;2;No;1975;No;Second hand;10.0000;4;8;No
20456;United States;Fiji;Adjutant;Minesweeper;Ships;1975;No;1;No;1976;No;Second hand;10.0000;4;4;No
1584;United States;Honduras;Swiftships-105;Patrol craft;Ships;1979;Yes;2;No;1980;No;New;5.5000;5.5000;11;No
7252;United Kingdom;Bahrain;Saladin;Armoured car;Armoured vehicles;1971;Yes;8;Yes;1972;Yes;New;0.7000;0.7000;5.6;No
24891;United States;Greece;Bell-205/UH-1D;Helicopter;Aircraft;1971;No;8;No;1971;No;New;2.2000;2.2000;17.6;No
1716;Italy;Greece;AB-212ASW;ASW helicopter;Aircraft;1978;No;5;No;1979;No;New;8.0500;8.0500;40.25;No
4821;Soviet Union;Viet Nam;Ka-25;ASW helicopter;Aircraft;1979;No;5;Yes;1979;No;New;10.0000;10.0000;50;No
25843;East Germany (GDR);Viet Nam;An-24;Transport aircraft;Aircraft;1975;Yes;4;Yes;1976;No;Second hand;7.5000;3;12;No
25843;East Germany (GDR);Viet Nam;An-24;Transport aircraft;Aircraft;1975;Yes;4;Yes;1977;No;Second hand;7.5000;3;12;No
7947;United States;Germany;Bell-212/UH-1N;Helicopter;Aircraft;1973;Yes;3;No;1973;No;New;3.7000;3.7000;11.1;No
7947;United States;Germany;Bell-212/UH-1N;Helicopter;Aircraft;1973;Yes;7;No;1974;No;New;3.7000;3.7000;25.9;No
6327;Soviet Union;Poland;Mi-8T;Transport helicopter;Aircraft;1965;Yes;9;No;1971;No;New;6.0000;6.0000;54;No
6327;Soviet Union;Poland;Mi-8T;Transport helicopter;Aircraft;1965;Yes;4;No;1972;No;New;6.0000;6.0000;24;No
6327;Soviet Union;Poland;Mi-8T;Transport helicopter;Aircraft;1965;Yes;8;No;1973;No;New;6.0000;6.0000;48;No
6327;Soviet Union;Poland;Mi-8T;Transport helicopter;Aircraft;1965;Yes;2;No;1974;No;New;6.0000;6.0000;12;No
6327;Soviet Union;Poland;Mi-8T;Transport helicopter;Aircraft;1965;Yes;9;No;1977;No;New;6.0000;6.0000;54;No
6327;Soviet Union;Poland;Mi-8T;Transport helicopter;Aircraft;1965;Yes;10;No;1979;No;New;6.0000;6.0000;60;No
6327;Soviet Union;Poland;Mi-8T;Transport helicopter;Aircraft;1965;Yes;4;No;1980;No;New;6.0000;6.0000;24;No
6322;Soviet Union;Poland;Yak-40;Transport aircraft;Aircraft;1972;Yes;4;No;1973;No;New;9.2000;9.2000;36.8;No
6322;Soviet Union;Poland;Yak-40;Transport aircraft;Aircraft;1972;Yes;1;No;1974;No;New;9.2000;9.2000;9.2;No
6322;Soviet Union;Poland;Yak-40;Transport aircraft;Aircraft;1972;Yes;7;No;1975;No;New;9.2000;9.2000;64.4;No
6322;Soviet Union;Poland;Yak-40;Transport aircraft;Aircraft;1972;Yes;2;No;1979;No;New;9.2000;9.2000;18.4;No
6322;Soviet Union;Poland;Yak-40;Transport aircraft;Aircraft;1972;Yes;4;No;1980;No;New;9.2000;9.2000;36.8;No
1174;Soviet Union;Cuba;Project-205/Osa;FAC;Ships;1972;No;2;No;1972;No;Second hand;42.5000;17;34;No
7253;United Kingdom;Bahrain;Ferret;APV;Armoured vehicles;1971;Yes;8;Yes;1972;Yes;New;0.1200;0.1200;0.96;No
1174;Soviet Union;Cuba;Project-205/Osa;FAC;Ships;1972;No;2;No;1973;No;Second hand;42.5000;17;34;No
1174;Soviet Union;Cuba;Project-205/Osa;FAC;Ships;1972;No;2;No;1974;No;Second hand;42.5000;17;34;No
50319;Soviet Union;Cambodia;V-601/SA-3B;SAM;Missiles;1980;Yes;36;Yes;1980;No;New;0.1200;0.1200;4.32;No
14200;United Kingdom;Ireland;Ton;Minesweeper;Ships;1970;No;2;No;1971;No;Second hand;11.5000;4.6;9.2;No
9659;UAE;Oman;Saladin;Armoured car;Armoured vehicles;1973;Yes;28;No;1974;No;Second hand;0.7000;0.28;7.84;No
18858;Soviet Union;Hungary;S-125M/SA-3B;SAM system;Air defence systems;1974;Yes;1;Yes;1976;Yes;New;17.5000;17.5000;17.5;No
18858;Soviet Union;Hungary;S-125M/SA-3B;SAM system;Air defence systems;1974;Yes;2;Yes;1977;Yes;New;17.5000;17.5000;35;No
18858;Soviet Union;Hungary;S-125M/SA-3B;SAM system;Air defence systems;1974;Yes;2;Yes;1978;Yes;New;17.5000;17.5000;35;No
18858;Soviet Union;Hungary;S-125M/SA-3B;SAM system;Air defence systems;1974;Yes;1;Yes;1979;Yes;New;17.5000;17.5000;17.5;No
1419;Netherlands;Indonesia;AMX-13/105;Light tank;Armoured vehicles;1980;Yes;65;Yes;1980;Yes;Second hand but modernized;1.1000;0.726;47.19;No
16334;United States;Haiti;Cessna-150;Trainer/light ac;Aircraft;1973;Yes;3;Yes;1974;Yes;New;0.1000;0.1000;0.3;No
1813;United States;Singapore;AIM-9J/P Sidewinder;SRAAM;Missiles;1978;No;40;Yes;1979;Yes;New;0.0900;0.0900;3.6;No
1813;United States;Singapore;AIM-9J/P Sidewinder;SRAAM;Missiles;1978;No;160;Yes;1980;Yes;New;0.0900;0.0900;14.4;No
15111;Portugal;Angola;Argos;Patrol craft;Ships;1975;No;4;No;1975;No;Second hand;7.0000;2.8;11.2;No
15111;Portugal;Angola;Argos;Patrol craft;Ships;1975;No;1;No;1976;No;Second hand;7.0000;2.8;2.8;No
25093;Soviet Union;Poland;2K12 Kvadrat/SA-6A;SAM system;Air defence systems;1972;Yes;4;Yes;1973;Yes;New;17.5000;17.5000;70;No
25093;Soviet Union;Poland;2K12 Kvadrat/SA-6A;SAM system;Air defence systems;1972;Yes;4;Yes;1977;Yes;New;17.5000;17.5000;70;No
25093;Soviet Union;Poland;2K12 Kvadrat/SA-6A;SAM system;Air defence systems;1972;Yes;4;Yes;1978;Yes;New;17.5000;17.5000;70;No
1299;United States;Saudi Arabia;M-60A1 Patton-2;Tank;Armoured vehicles;1976;No;30;Yes;1977;Yes;New;1.8000;1.8000;54;No
1299;United States;Saudi Arabia;M-60A1 Patton-2;Tank;Armoured vehicles;1976;No;40;Yes;1978;Yes;New;1.8000;1.8000;72;No
1299;United States;Saudi Arabia;M-60A1 Patton-2;Tank;Armoured vehicles;1976;No;80;Yes;1979;Yes;New;1.8000;1.8000;144;No
1903;Soviet Union;Angola;BRDM-2;Reconnaissance AV;Armoured vehicles;1977;Yes;100;Yes;1977;Yes;New;0.1500;0.1500;15;No
1903;Soviet Union;Angola;BRDM-2;Reconnaissance AV;Armoured vehicles;1977;Yes;100;Yes;1978;Yes;New;0.1500;0.1500;15;No
2029;Soviet Union;Afghanistan;Mi-8T;Transport helicopter;Aircraft;1970;Yes;4;Yes;1971;Yes;New;6.0000;6.0000;24;No
19665;Soviet Union;Romania;K-5/AA-1;SRAAM;Missiles;1975;Yes;80;Yes;1977;No;New;0.0400;0.0400;3.2;Yes
19665;Soviet Union;Romania;K-5/AA-1;SRAAM;Missiles;1975;Yes;100;Yes;1978;No;New;0.0400;0.0400;4;Yes
19665;Soviet Union;Romania;K-5/AA-1;SRAAM;Missiles;1975;Yes;100;Yes;1979;No;New;0.0400;0.0400;4;Yes
19665;Soviet Union;Romania;K-5/AA-1;SRAAM;Missiles;1975;Yes;100;Yes;1980;No;New;0.0400;0.0400;4;Yes
7213;Soviet Union;South Yemen;Il-14;Transport aircraft;Aircraft;1972;Yes;4;No;1974;Yes;Second hand;4.0000;1.6;6.4;No
25093;Soviet Union;Poland;2K12 Kvadrat/SA-6A;SAM system;Air defence systems;1972;Yes;4;Yes;1974;No;New;17.5000;17.5000;70;No
26438;Czechoslovakia;Yugoslavia;M-53/59 Praga;SPAAG;Air defence systems;1967;Yes;100;Yes;1975;No;New;0.6500;0.6500;65;No
980;United States;Chile;Cessna-172/T-41;Trainer/light ac;Aircraft;1978;No;18;No;1978;No;New;0.1400;0.1400;2.52;No
12477;Brazil;Chile;Universal;Trainer aircraft;Aircraft;1974;No;10;No;1975;No;New;0.2500;0.2500;2.5;No
26100;United States;Chile;S-76;Helicopter;Aircraft;1980;No;1;No;1980;No;New;3.0000;3.0000;3;No
25093;Soviet Union;Poland;2K12 Kvadrat/SA-6A;SAM system;Air defence systems;1972;Yes;5;Yes;1975;No;New;17.5000;17.5000;87.5;No
25093;Soviet Union;Poland;2K12 Kvadrat/SA-6A;SAM system;Air defence systems;1972;Yes;4;Yes;1976;No;New;17.5000;17.5000;70;No
626;Israel;Taiwan;Gabriel-2;Anti-ship missile;Missiles;1977;Yes;40;Yes;1980;No;New;0.7000;0.7000;28;Yes
14822;Germany;Morocco;UR-416;APC;Armoured vehicles;1977;Yes;55;Yes;1978;Yes;New;0.1500;0.1500;8.25;No
15620;United States;Israel;M-110 203mm;Self-propelled gun;Artillery;1967;Yes;10;Yes;1971;Yes;New;1.0000;1.0000;10;No
23478;United States;Iran;F-4E Phantom-2;FGA aircraft;Aircraft;1976;Yes;6;Yes;1978;No;New;25.0000;25.0000;150;No
23478;United States;Iran;F-4E Phantom-2;FGA aircraft;Aircraft;1976;Yes;1;Yes;1979;No;New;25.0000;25.0000;25;No
26026;Germany;United States;Roland;Mobile SAM system;Air defence systems;1975;No;13;Yes;1980;No;New;10.0000;10.0000;130;No
6670;United States;Taiwan;Hughes-500/OH-6A;Light helicopter;Aircraft;1977;Yes;6;Yes;1978;No;New;0.7000;0.7000;4.2;No
15012;France;DR Congo;SA-321 Super Frelon;Transport helicopter;Aircraft;1977;Yes;1;No;1978;Yes;New;8.8500;8.8500;8.85;No
5945;United States;Laos;M-113;APC;Armoured vehicles;1969;Yes;10;Yes;1971;Yes;Second hand;0.2500;0.1;1;No
7364;United Kingdom;Brazil;HS-748;Transport aircraft;Aircraft;1973;No;6;No;1974;No;New;8.5000;8.5000;51;No
2534;United States;Spain;KC-130H Hercules;Tanker/transport ac;Aircraft;1975;Yes;3;No;1976;No;New;38.0000;38.0000;114;No
25831;Soviet Union;Somalia;Project-771/Polnocny;Landing ship;Ships;1975;Yes;1;No;1976;No;Second hand;20.0000;8;8;No
15295;United States;Iran;RIM-66B Standard-1MR;SAM;Missiles;1970;Yes;16;Yes;1974;No;New;0.2500;0.2500;4;No
16091;Soviet Union;India;S-23 180mm;Towed gun;Artillery;1974;Yes;20;Yes;1975;Yes;Second hand;0.9000;0.36;7.2;No
16091;Soviet Union;India;S-23 180mm;Towed gun;Artillery;1974;Yes;20;Yes;1976;Yes;Second hand;0.9000;0.36;7.2;No
496;China;Tunisia;Type-062/Shanghai;Patrol craft;Ships;1976;No;2;No;1977;No;New;9.0000;9.0000;18;No
3465;Unknown supplier(s);PAIGC (Portugal)*;Strela-2/SA-7;Portable SAM;Missiles;1972;Yes;15;Yes;1973;No;New;0.0400;0.0400;0.6;No
52172;Unknown supplier(s);FRELIMO (Portugal)*;Strela-2/SA-7;Portable SAM;Missiles;1973;Yes;25;Yes;1973;No;New;0.0400;0.0400;1;No
16927;United States;Argentina;M-101A1 105mm;Towed gun;Artillery;1971;Yes;50;Yes;1973;Yes;Second hand;0.4500;0.18;9;No
2148;France;Argentina;AS-12;ASM/anti-ship missile;Missiles;1973;Yes;30;Yes;1974;Yes;New;0.0200;0.0200;0.6;No
519;France;South Africa;AS-12;ASM/anti-ship missile;Missiles;1974;No;48;Yes;1975;No;New;0.0200;0.0200;0.96;No
