SIPRI Transfers Database 


 Database search results for buyer 'All Countries' and seller  'All Countries' and the years from 1981 to 1990 - (created: 09-03-2020)

Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
15930;Italy;Spain;Aspide;BVRAAM/SAM;Missiles;1985;No;66;Yes;1987;No;New;0.1800;0.1800;11.88;No
15930;Italy;Spain;Aspide;BVRAAM/SAM;Missiles;1985;No;67;Yes;1988;No;New;0.1800;0.1800;12.06;No
15930;Italy;Spain;Aspide;BVRAAM/SAM;Missiles;1985;No;67;Yes;1989;No;New;0.1800;0.1800;12.06;No
28751;France;Central African Republic;VAB-VTT;APC;Armoured vehicles;1987;Yes;5;Yes;1988;Yes;New;0.2500;0.2500;1.25;No
17580;Soviet Union;East Germany (GDR);9M33/SA-8;SAM;Missiles;1984;Yes;30;Yes;1985;Yes;New;0.1000;0.1000;3;No
33212;Soviet Union;East Germany (GDR);MR-123/Bass Tilt;Fire control radar;Sensors;1986;Yes;1;Yes;1988;Yes;New;2.5000;2.5000;2.5;No
33212;Soviet Union;East Germany (GDR);MR-123/Bass Tilt;Fire control radar;Sensors;1986;Yes;1;Yes;1989;Yes;New;2.5000;2.5000;2.5;No
33212;Soviet Union;East Germany (GDR);MR-123/Bass Tilt;Fire control radar;Sensors;1986;Yes;1;Yes;1990;Yes;New;2.5000;2.5000;2.5;No
3461;United Kingdom;New Zealand;Wasp;ASW helicopter;Aircraft;1982;No;2;No;1982;No;Second hand;1.0000;0.4;0.8;No
3031;France;Argentina;Roland;SAM;Missiles;1981;No;40;Yes;1982;No;New;0.1200;0.1200;4.8;No
18753;Finland;Sweden;XA-180;APC;Armoured vehicles;1987;Yes;4;No;1988;No;New;0.3000;0.3000;1.2;No
20194;Soviet Union;Bulgaria;MiG-29;Fighter aircraft;Aircraft;1989;No;11;Yes;1990;No;New;20.6500;20.6500;227.15;No
18356;Czechoslovakia;Algeria;L-39Z Albatros;Trainer/combat ac;Aircraft;1987;No;10;Yes;1987;No;New;4.0000;4.0000;40;No
18356;Czechoslovakia;Algeria;L-39Z Albatros;Trainer/combat ac;Aircraft;1987;No;10;Yes;1988;No;New;4.0000;4.0000;40;No
14506;Soviet Union;East Germany (GDR);P-15M/SS-N-2C;Anti-ship missile;Missiles;1982;Yes;13;Yes;1984;No;New;0.7500;0.7500;9.75;No
14506;Soviet Union;East Germany (GDR);P-15M/SS-N-2C;Anti-ship missile;Missiles;1982;Yes;14;Yes;1985;No;New;0.7500;0.7500;10.5;No
21789;France;Pakistan;Crotale;SAM system;Air defence systems;1983;Yes;1;No;1985;Yes;New;15.0000;15.0000;15;No
18442;Austria;Greece;4K-7FA;APC;Armoured vehicles;1987;No;20;Yes;1988;Yes;New;0.3000;0.3000;6;Yes
14506;Soviet Union;East Germany (GDR);P-15M/SS-N-2C;Anti-ship missile;Missiles;1982;Yes;13;Yes;1986;No;New;0.7500;0.7500;9.75;No
18442;Austria;Greece;4K-7FA;APC;Armoured vehicles;1987;No;40;Yes;1989;Yes;New;0.3000;0.3000;12;Yes
14013;Egypt;Sudan;Walid;APC;Armoured vehicles;1981;Yes;60;Yes;1981;Yes;New;0.1600;0.1600;9.6;No
33292;Soviet Union;Bulgaria;Osa/SA-8;Mobile SAM system;Air defence systems;1984;Yes;12;Yes;1985;Yes;New;10.0000;10.0000;120;No
33292;Soviet Union;Bulgaria;Osa/SA-8;Mobile SAM system;Air defence systems;1984;Yes;12;Yes;1986;Yes;New;10.0000;10.0000;120;No
27654;Italy;China;A244 324mm;ASW torpedo;Missiles;1985;Yes;20;Yes;1986;Yes;New;0.2500;0.2500;5;No
27654;Italy;China;A244 324mm;ASW torpedo;Missiles;1985;Yes;20;Yes;1987;Yes;New;0.2500;0.2500;5;No
19316;France;Venezuela;AS-532 Cougar/AS-332;Transport helicopter;Aircraft;1988;No;3;No;1989;No;New;7.2500;7.2500;21.75;No
19316;France;Venezuela;AS-532 Cougar/AS-332;Transport helicopter;Aircraft;1988;No;5;No;1990;No;New;7.2500;7.2500;36.25;No
29258;United Kingdom;Venezuela;Spartan;APC;Armoured vehicles;1988;No;3;Yes;1989;Yes;New;0.1800;0.1800;0.54;No
29258;United Kingdom;Venezuela;Spartan;APC;Armoured vehicles;1988;No;4;Yes;1990;Yes;New;0.1800;0.1800;0.72;No
23106;United Kingdom;Oman;Spartan;APC;Armoured vehicles;1980;Yes;3;Yes;1982;Yes;New;0.1800;0.1800;0.54;No
29791;Sweden;Norway;Type-613 533mm;AS torpedo;Missiles;1984;Yes;60;Yes;1986;Yes;New;1.2500;1.2500;75;No
18562;Unknown supplier(s);Mujahedin (Afghanistan)*;MILAN;Anti-tank missile;Missiles;1988;Yes;140;Yes;1988;Yes;New;0.0100;0.0100;1.4;No
18442;Austria;Greece;4K-7FA;APC;Armoured vehicles;1987;No;60;Yes;1990;No;New;0.3000;0.3000;18;Yes
4028;Soviet Union;India;BMP-1;IFV;Armoured vehicles;1982;No;100;Yes;1983;No;New;0.9000;0.9000;90;No
4028;Soviet Union;India;BMP-1;IFV;Armoured vehicles;1982;No;100;Yes;1984;No;New;0.9000;0.9000;90;No
4028;Soviet Union;India;BMP-1;IFV;Armoured vehicles;1982;No;100;Yes;1985;No;New;0.9000;0.9000;90;No
4028;Soviet Union;India;BMP-1;IFV;Armoured vehicles;1982;No;100;Yes;1986;No;New;0.9000;0.9000;90;No
4028;Soviet Union;India;BMP-1;IFV;Armoured vehicles;1982;No;100;Yes;1987;No;New;0.9000;0.9000;90;No
4028;Soviet Union;India;BMP-1;IFV;Armoured vehicles;1982;No;100;Yes;1988;No;New;0.9000;0.9000;90;No
4028;Soviet Union;India;BMP-1;IFV;Armoured vehicles;1982;No;50;Yes;1989;No;New;0.9000;0.9000;45;No
20614;Germany;Egypt;Fahd;APC;Armoured vehicles;1978;No;50;Yes;1986;No;New;0.2000;0.2000;10;Yes
20614;Germany;Egypt;Fahd;APC;Armoured vehicles;1978;No;50;Yes;1987;No;New;0.2000;0.2000;10;Yes
20614;Germany;Egypt;Fahd;APC;Armoured vehicles;1978;No;50;Yes;1988;No;New;0.2000;0.2000;10;Yes
20614;Germany;Egypt;Fahd;APC;Armoured vehicles;1978;No;50;Yes;1989;No;New;0.2000;0.2000;10;Yes
19585;Sweden;Finland;Giraffe-40;Air search radar;Sensors;1987;Yes;15;Yes;1988;No;New;3.2500;3.2500;48.75;No
27766;United States;United Kingdom;Mk-46;ASW torpedo;Missiles;1979;No;175;Yes;1981;Yes;New;0.2500;0.2500;43.75;No
27766;United States;United Kingdom;Mk-46;ASW torpedo;Missiles;1979;No;175;Yes;1982;Yes;New;0.2500;0.2500;43.75;No
33144;Soviet Union;Poland;Rangir;APC/CP;Armoured vehicles;1985;Yes;5;Yes;1987;Yes;New;0.3000;0.3000;1.5;No
33144;Soviet Union;Poland;Rangir;APC/CP;Armoured vehicles;1985;Yes;5;Yes;1988;Yes;New;0.3000;0.3000;1.5;No
1672;Ireland;Belgium;BDX;APC;Armoured vehicles;1977;No;10;Yes;1981;No;New;0.1800;0.1800;1.8;Yes
19507;Soviet Union;Poland;R-60/AA-8;SRAAM;Missiles;1988;Yes;100;Yes;1989;Yes;New;0.0900;0.0900;9;No
19507;Soviet Union;Poland;R-60/AA-8;SRAAM;Missiles;1988;Yes;100;Yes;1990;Yes;New;0.0900;0.0900;9;No
18917;Iraq;Jordan;M-47 Patton;Tank;Armoured vehicles;1988;No;60;Yes;1988;No;Second hand;1.0500;0.42;25.2;No
2997;United Kingdom;Oman;Scorpion;Light tank;Armoured vehicles;1983;Yes;10;Yes;1985;No;New;0.8300;0.8300;8.3;No
2510;United Kingdom;Oman;Scorpion;Light tank;Armoured vehicles;1980;No;5;Yes;1982;No;New;0.8300;0.8300;4.15;No
2510;United Kingdom;Oman;Scorpion;Light tank;Armoured vehicles;1980;No;25;Yes;1983;No;New;0.8300;0.8300;20.75;No
14834;China;Sudan;M-30 122mm;Towed gun;Artillery;1980;Yes;20;Yes;1981;Yes;New;0.4500;0.4500;9;No
4558;Czechoslovakia;Ethiopia;L-39C Albatros;Trainer aircraft;Aircraft;1982;Yes;12;No;1983;No;New;3.5000;3.5000;42;No
4558;Czechoslovakia;Ethiopia;L-39C Albatros;Trainer aircraft;Aircraft;1982;Yes;12;No;1988;No;New;3.5000;3.5000;42;No
15044;China;Somalia;Type-59-1 130mm;Towed gun;Artillery;1982;Yes;10;Yes;1982;Yes;New;0.7000;0.7000;7;No
24481;Soviet Union;Cuba;An-26;Transport aircraft;Aircraft;1981;Yes;2;No;1982;No;New;8.5000;8.5000;17;No
24481;Soviet Union;Cuba;An-26;Transport aircraft;Aircraft;1981;Yes;2;No;1984;No;New;8.5000;8.5000;17;No
24481;Soviet Union;Cuba;An-26;Transport aircraft;Aircraft;1981;Yes;2;No;1985;No;New;8.5000;8.5000;17;No
17599;Soviet Union;India;Project-877E/Kilo;Submarine;Ships;1984;Yes;1;No;1986;No;New;220.0000;220.0000;220;No
17599;Soviet Union;India;Project-877E/Kilo;Submarine;Ships;1984;Yes;2;No;1987;No;New;220.0000;220.0000;440;No
17599;Soviet Union;India;Project-877E/Kilo;Submarine;Ships;1984;Yes;1;No;1988;No;New;220.0000;220.0000;220;No
17599;Soviet Union;India;Project-877E/Kilo;Submarine;Ships;1984;Yes;2;No;1989;No;New;220.0000;220.0000;440;No
17599;Soviet Union;India;Project-877E/Kilo;Submarine;Ships;1984;Yes;1;No;1990;No;New;220.0000;220.0000;220;No
2969;France;Iraq;Roland;SAM;Missiles;1981;No;50;No;1990;No;New;0.1200;0.1200;6;No
16185;Soviet Union;Cuba;MiG-23BN;FGA aircraft;Aircraft;1976;Yes;6;Yes;1981;Yes;New;12.5000;12.5000;75;No
16185;Soviet Union;Cuba;MiG-23BN;FGA aircraft;Aircraft;1976;Yes;5;Yes;1982;Yes;New;12.5000;12.5000;62.5;No
16185;Soviet Union;Cuba;MiG-23BN;FGA aircraft;Aircraft;1976;Yes;5;Yes;1983;Yes;New;12.5000;12.5000;62.5;No
16185;Soviet Union;Cuba;MiG-23BN;FGA aircraft;Aircraft;1976;Yes;5;Yes;1984;Yes;New;12.5000;12.5000;62.5;No
1628;Czechoslovakia;Soviet Union;L-39C Albatros;Trainer aircraft;Aircraft;1972;No;89;Yes;1981;No;New;3.5000;3.5000;311.5;No
1628;Czechoslovakia;Soviet Union;L-39C Albatros;Trainer aircraft;Aircraft;1972;No;58;Yes;1982;No;New;3.5000;3.5000;203;No
1628;Czechoslovakia;Soviet Union;L-39C Albatros;Trainer aircraft;Aircraft;1972;No;91;Yes;1983;No;New;3.5000;3.5000;318.5;No
1628;Czechoslovakia;Soviet Union;L-39C Albatros;Trainer aircraft;Aircraft;1972;No;156;Yes;1984;No;New;3.5000;3.5000;546;No
1628;Czechoslovakia;Soviet Union;L-39C Albatros;Trainer aircraft;Aircraft;1972;No;184;Yes;1985;No;New;3.5000;3.5000;644;No
1628;Czechoslovakia;Soviet Union;L-39C Albatros;Trainer aircraft;Aircraft;1972;No;193;Yes;1986;No;New;3.5000;3.5000;675.5;No
20387;Taiwan;Paraguay;T-33A Shooting Star;Trainer aircraft;Aircraft;1990;Yes;6;No;1990;No;Second hand;2.5000;1;6;No
18167;North Korea;Iran;Type-59-1 130mm;Towed gun;Artillery;1983;Yes;120;Yes;1983;Yes;New;0.7000;0.7000;84;No
18167;North Korea;Iran;Type-59-1 130mm;Towed gun;Artillery;1983;Yes;80;Yes;1984;Yes;New;0.7000;0.7000;56;No
18167;North Korea;Iran;Type-59-1 130mm;Towed gun;Artillery;1983;Yes;40;Yes;1985;Yes;New;0.7000;0.7000;28;No
18167;North Korea;Iran;Type-59-1 130mm;Towed gun;Artillery;1983;Yes;40;Yes;1986;Yes;New;0.7000;0.7000;28;No
18167;North Korea;Iran;Type-59-1 130mm;Towed gun;Artillery;1983;Yes;80;Yes;1987;Yes;New;0.7000;0.7000;56;No
18167;North Korea;Iran;Type-59-1 130mm;Towed gun;Artillery;1983;Yes;120;Yes;1988;Yes;New;0.7000;0.7000;84;No
1628;Czechoslovakia;Soviet Union;L-39C Albatros;Trainer aircraft;Aircraft;1972;No;207;Yes;1987;No;New;3.5000;3.5000;724.5;No
1628;Czechoslovakia;Soviet Union;L-39C Albatros;Trainer aircraft;Aircraft;1972;No;227;Yes;1988;No;New;3.5000;3.5000;794.5;No
1628;Czechoslovakia;Soviet Union;L-39C Albatros;Trainer aircraft;Aircraft;1972;No;246;Yes;1989;No;New;3.5000;3.5000;861;No
1628;Czechoslovakia;Soviet Union;L-39C Albatros;Trainer aircraft;Aircraft;1972;No;126;Yes;1990;No;New;3.5000;3.5000;441;No
37351;United Kingdom;Yugoslavia;Viper;Turbojet;Engines;1960;No;10;Yes;1981;Yes;New;0.4000;0.4000;4;Yes
17805;United States;Brunei;S-70/UH-60A;Helicopter;Aircraft;1986;No;2;No;1986;No;New;6.5000;6.5000;13;No
19791;United States;United Kingdom;AIM-9D Sidewinder;SRAAM;Missiles;1977;No;300;Yes;1981;Yes;New;0.0700;0.0700;21;No
19791;United States;United Kingdom;AIM-9D Sidewinder;SRAAM;Missiles;1977;No;300;Yes;1982;Yes;New;0.0700;0.0700;21;No
3524;Soviet Union;Cuba;Mi-24D/Mi-25;Combat helicopter;Aircraft;1981;Yes;15;Yes;1982;No;New;8.2500;8.2500;123.75;No
3742;United States;Spain;AV-8B Harrier-2;FGA aircraft;Aircraft;1983;No;4;Yes;1987;No;New;17.0000;17.0000;68;No
3742;United States;Spain;AV-8B Harrier-2;FGA aircraft;Aircraft;1983;No;8;Yes;1988;No;New;17.0000;17.0000;136;No
2915;Soviet Union;Iraq;2K12 Kvadrat/SA-6A;SAM system;Air defence systems;1975;Yes;2;Yes;1981;Yes;New;17.5000;17.5000;35;No
2915;Soviet Union;Iraq;2K12 Kvadrat/SA-6A;SAM system;Air defence systems;1975;Yes;2;Yes;1982;Yes;New;17.5000;17.5000;35;No
18018;United States;Pakistan;M-198 155mm;Towed gun;Artillery;1988;No;25;Yes;1989;No;New;0.8500;0.8500;21.25;No
2915;Soviet Union;Iraq;2K12 Kvadrat/SA-6A;SAM system;Air defence systems;1975;Yes;2;Yes;1983;Yes;New;17.5000;17.5000;35;No
20188;Soviet Union;China;Mi-8MT/Mi-17;Transport helicopter;Aircraft;1990;No;12;Yes;1990;No;New;6.7500;6.7500;81;No
17680;France;China;SA-321G Super Frelon;ASW helicopter;Aircraft;1981;Yes;1;Yes;1989;Yes;New;14.0000;14.0000;14;Yes
2915;Soviet Union;Iraq;2K12 Kvadrat/SA-6A;SAM system;Air defence systems;1975;Yes;2;Yes;1984;Yes;New;17.5000;17.5000;35;No
2969;France;Iraq;Roland;SAM;Missiles;1981;No;200;Yes;1981;Yes;New;0.1200;0.1200;24;No
2969;France;Iraq;Roland;SAM;Missiles;1981;No;300;Yes;1982;Yes;New;0.1200;0.1200;36;No
2969;France;Iraq;Roland;SAM;Missiles;1981;No;300;Yes;1983;Yes;New;0.1200;0.1200;36;No
2969;France;Iraq;Roland;SAM;Missiles;1981;No;300;Yes;1984;Yes;New;0.1200;0.1200;36;No
2969;France;Iraq;Roland;SAM;Missiles;1981;No;260;Yes;1985;Yes;New;0.1200;0.1200;31.2;No
2969;France;Iraq;Roland;SAM;Missiles;1981;No;250;Yes;1986;Yes;New;0.1200;0.1200;30;No
2969;France;Iraq;Roland;SAM;Missiles;1981;No;200;Yes;1987;Yes;New;0.1200;0.1200;24;No
2969;France;Iraq;Roland;SAM;Missiles;1981;No;200;Yes;1988;Yes;New;0.1200;0.1200;24;No
4913;Spain;Mexico;C-212MP;MP aircraft;Aircraft;1985;No;6;Yes;1986;No;New;5.0500;5.0500;30.3;No
2969;France;Iraq;Roland;SAM;Missiles;1981;No;200;Yes;1989;Yes;New;0.1200;0.1200;24;No
31695;Soviet Union;Iraq;P-14/Tall King;Air search radar;Sensors;1978;Yes;1;Yes;1981;Yes;New;7.0000;7.0000;7;No
31695;Soviet Union;Iraq;P-14/Tall King;Air search radar;Sensors;1978;Yes;1;Yes;1982;Yes;New;7.0000;7.0000;7;No
33656;Soviet Union;Romania;Tu-143 Reys;UAV;Aircraft;1985;Yes;1;Yes;1985;Yes;New;1.5000;1.5000;1.5;No
4913;Spain;Mexico;C-212MP;MP aircraft;Aircraft;1985;No;4;Yes;1987;No;New;5.0500;5.0500;20.2;No
33656;Soviet Union;Romania;Tu-143 Reys;UAV;Aircraft;1985;Yes;2;Yes;1986;Yes;New;1.5000;1.5000;3;No
33656;Soviet Union;Romania;Tu-143 Reys;UAV;Aircraft;1985;Yes;2;Yes;1987;Yes;New;1.5000;1.5000;3;No
24315;Brazil;Paraguay;A-122 Uirapuru;Trainer aircraft;Aircraft;1986;No;6;Yes;1986;Yes;Second hand;0.1400;0.056;0.336;No
3978;China;Zimbabwe;F-7A/J-7;Fighter aircraft;Aircraft;1984;No;12;Yes;1986;No;New;9.0000;9.0000;108;No
2915;Soviet Union;Iraq;2K12 Kvadrat/SA-6A;SAM system;Air defence systems;1975;Yes;2;Yes;1985;No;New;17.5000;17.5000;35;No
18204;Brazil;Paraguay;EMB-312 Tucano;Trainer aircraft;Aircraft;1987;No;6;Yes;1988;No;New;1.6500;1.6500;9.9;No
15122;Israel;Morocco;RAM;APV;Armoured vehicles;1983;No;120;Yes;1983;Yes;New;0.1200;0.1200;14.4;No
4187;France;Cote d'Ivoire;Alpha Jet;Trainer/combat ac;Aircraft;1983;No;1;No;1984;No;New;9.0000;9.0000;9;No
434;United States;Saudi Arabia;Badr;Corvette;Ships;1977;No;2;No;1981;No;New;76.0000;76.0000;152;No
434;United States;Saudi Arabia;Badr;Corvette;Ships;1977;No;1;No;1983;No;New;76.0000;76.0000;76;No
30966;France;Iraq;Volex;Air search radar;Sensors;1980;Yes;1;Yes;1981;Yes;New;9.0000;9.0000;9;No
30966;France;Iraq;Volex;Air search radar;Sensors;1980;Yes;2;Yes;1982;Yes;New;9.0000;9.0000;18;No
30966;France;Iraq;Volex;Air search radar;Sensors;1980;Yes;2;Yes;1983;Yes;New;9.0000;9.0000;18;No
29583;China;Iraq;Type-408C;Air search radar;Sensors;1985;Yes;2;Yes;1986;Yes;New;10.0000;10.0000;20;No
2694;Italy;Egypt;CH-47C Chinook;Transport helicopter;Aircraft;1980;No;15;No;1982;No;New;15.0000;15.0000;225;No
29583;China;Iraq;Type-408C;Air search radar;Sensors;1985;Yes;2;Yes;1987;Yes;New;10.0000;10.0000;20;No
29583;China;Iraq;Type-408C;Air search radar;Sensors;1985;Yes;1;Yes;1988;Yes;New;10.0000;10.0000;10;No
2968;France;Iraq;Roland;Mobile SAM system;Air defence systems;1981;No;13;Yes;1985;Yes;New;10.0000;10.0000;130;No
29479;Soviet Union;Iraq;SON-9/Fire Can;Fire control radar;Sensors;1965;Yes;10;Yes;1981;Yes;New;0.6000;0.6000;6;No
29479;Soviet Union;Iraq;SON-9/Fire Can;Fire control radar;Sensors;1965;Yes;10;Yes;1982;Yes;New;0.6000;0.6000;6;No
29479;Soviet Union;Iraq;SON-9/Fire Can;Fire control radar;Sensors;1965;Yes;10;Yes;1983;Yes;New;0.6000;0.6000;6;No
29479;Soviet Union;Iraq;SON-9/Fire Can;Fire control radar;Sensors;1965;Yes;10;Yes;1984;Yes;New;0.6000;0.6000;6;No
16046;United Kingdom;Oman;Jaguar-S;FGA aircraft;Aircraft;1985;Yes;1;No;1986;No;Second hand;13.0000;5.2;5.2;No
29473;Soviet Union;Iraq;Strela-2/SA-7;Portable SAM;Missiles;1975;Yes;750;Yes;1981;Yes;New;0.0400;0.0400;30;No
15122;Israel;Morocco;RAM;APV;Armoured vehicles;1983;No;120;Yes;1984;No;New;0.1200;0.1200;14.4;No
29472;Soviet Union;Iraq;Strela-10/SA-13;Mobile SAM system;Air defence systems;1984;Yes;30;Yes;1985;No;New;1.2500;1.2500;37.5;No
29473;Soviet Union;Iraq;Strela-2/SA-7;Portable SAM;Missiles;1975;Yes;750;Yes;1982;Yes;New;0.0400;0.0400;30;No
29473;Soviet Union;Iraq;Strela-2/SA-7;Portable SAM;Missiles;1975;Yes;500;Yes;1983;Yes;New;0.0400;0.0400;20;No
29473;Soviet Union;Iraq;Strela-2/SA-7;Portable SAM;Missiles;1975;Yes;500;Yes;1984;Yes;New;0.0400;0.0400;20;No
3701;Soviet Union;Iraq;Osa/SA-8;Mobile SAM system;Air defence systems;1982;Yes;12;Yes;1982;No;New;10.0000;10.0000;120;No
3701;Soviet Union;Iraq;Osa/SA-8;Mobile SAM system;Air defence systems;1982;Yes;13;Yes;1983;No;New;10.0000;10.0000;130;No
3701;Soviet Union;Iraq;Osa/SA-8;Mobile SAM system;Air defence systems;1982;Yes;13;Yes;1984;No;New;10.0000;10.0000;130;No
29473;Soviet Union;Iraq;Strela-2/SA-7;Portable SAM;Missiles;1975;Yes;500;Yes;1985;Yes;New;0.0400;0.0400;20;No
29473;Soviet Union;Iraq;Strela-2/SA-7;Portable SAM;Missiles;1975;Yes;500;Yes;1986;Yes;New;0.0400;0.0400;20;No
3701;Soviet Union;Iraq;Osa/SA-8;Mobile SAM system;Air defence systems;1982;Yes;12;Yes;1985;No;New;10.0000;10.0000;120;No
20210;Soviet Union;Iraq;Igla-1/SA-16;Portable SAM;Missiles;1989;Yes;500;Yes;1989;Yes;New;0.0700;0.0700;35;No
20210;Soviet Union;Iraq;Igla-1/SA-16;Portable SAM;Missiles;1989;Yes;500;Yes;1990;Yes;New;0.0700;0.0700;35;No
29475;Soviet Union;Iraq;Strela-3/SA-14;Portable SAM;Missiles;1985;Yes;250;Yes;1987;Yes;New;0.0600;0.0600;15;No
29475;Soviet Union;Iraq;Strela-3/SA-14;Portable SAM;Missiles;1985;Yes;250;Yes;1988;Yes;New;0.0600;0.0600;15;No
19497;Soviet Union;Algeria;Il-76M;Transport aircraft;Aircraft;1988;Yes;3;Yes;1990;Yes;New;85.0000;85.0000;255;No
29210;Soviet Union;Poland;K-13R/AA-2B;SRAAM;Missiles;1984;Yes;175;Yes;1986;Yes;New;0.0400;0.0400;7;No
29210;Soviet Union;Poland;K-13R/AA-2B;SRAAM;Missiles;1984;Yes;175;Yes;1985;Yes;New;0.0400;0.0400;7;No
33720;Soviet Union;Bulgaria;R-60/AA-8;SRAAM;Missiles;1983;Yes;50;Yes;1984;Yes;New;0.0900;0.0900;4.5;No
33720;Soviet Union;Bulgaria;R-60/AA-8;SRAAM;Missiles;1983;Yes;50;Yes;1985;Yes;New;0.0900;0.0900;4.5;No
33720;Soviet Union;Bulgaria;R-60/AA-8;SRAAM;Missiles;1983;Yes;50;Yes;1986;Yes;New;0.0900;0.0900;4.5;No
33720;Soviet Union;Bulgaria;R-60/AA-8;SRAAM;Missiles;1983;Yes;50;Yes;1987;Yes;New;0.0900;0.0900;4.5;No
20233;Soviet Union;Bulgaria;9M714/SS-23;SSM;Missiles;1986;No;50;Yes;1986;Yes;New;2.0000;2.0000;100;No
24214;Soviet Union;Czechoslovakia;9M714/SS-23;SSM;Missiles;1985;Yes;6;Yes;1986;Yes;New;2.0000;2.0000;12;No
15697;Soviet Union;Syria;MiG-23ML;Fighter aircraft;Aircraft;1982;No;20;Yes;1984;Yes;New;16.0000;16.0000;320;No
15697;Soviet Union;Syria;MiG-23ML;Fighter aircraft;Aircraft;1982;No;10;Yes;1985;Yes;New;16.0000;16.0000;160;No
21543;United States;Australia;Mk-15 Phalanx;CIWS;Air defence systems;1989;Yes;2;Yes;1990;Yes;New;7.0000;7.0000;14;No
19497;Soviet Union;Algeria;Il-76M;Transport aircraft;Aircraft;1988;Yes;5;Yes;1989;No;New;85.0000;85.0000;425;No
2836;Italy;Nigeria;G-222;Transport aircraft;Aircraft;1982;No;3;Yes;1984;No;New;12.2000;12.2000;36.6;No
3386;United States;Nigeria;C-130H-30 Hercules;Transport aircraft;Aircraft;1983;No;3;No;1985;No;New;29.0000;29.0000;87;No
33720;Soviet Union;Bulgaria;R-60/AA-8;SRAAM;Missiles;1983;Yes;50;Yes;1983;No;New;0.0900;0.0900;4.5;No
18192;France;Niger;M-3 VDA;SPAAG;Air defence systems;1981;No;7;Yes;1982;No;New;0.5500;0.5500;3.85;No
20233;Soviet Union;Bulgaria;9M714/SS-23;SSM;Missiles;1986;No;50;Yes;1987;No;New;2.0000;2.0000;100;No
24214;Soviet Union;Czechoslovakia;9M714/SS-23;SSM;Missiles;1985;Yes;6;Yes;1985;No;New;2.0000;2.0000;12;No
19804;Soviet Union;Bulgaria;Su-25;Ground attack ac;Aircraft;1985;Yes;15;Yes;1986;No;New;11.5000;11.5000;172.5;No
19804;Soviet Union;Bulgaria;Su-25;Ground attack ac;Aircraft;1985;Yes;15;Yes;1987;No;New;11.5000;11.5000;172.5;No
19804;Soviet Union;Bulgaria;Su-25;Ground attack ac;Aircraft;1985;Yes;10;Yes;1988;No;New;11.5000;11.5000;115;No
2363;Soviet Union;Bulgaria;3M9/SA-6;SAM;Missiles;1976;Yes;75;Yes;1981;Yes;New;0.1200;0.1200;9;No
2363;Soviet Union;Bulgaria;3M9/SA-6;SAM;Missiles;1976;Yes;75;Yes;1982;Yes;New;0.1200;0.1200;9;No
2363;Soviet Union;Bulgaria;3M9/SA-6;SAM;Missiles;1976;Yes;75;Yes;1983;Yes;New;0.1200;0.1200;9;No
819;France;Cote d'Ivoire;Alpha Jet;Trainer/combat ac;Aircraft;1977;No;2;Yes;1981;No;New;9.0000;9.0000;18;No
26968;Yugoslavia;Iraq;M-87 Orkan 262mm;Self-propelled MRL;Artillery;1986;Yes;2;Yes;1988;No;New;1.1500;1.1500;2.3;No
15066;Soviet Union;Tanzania;M-46 130mm;Towed gun;Artillery;1980;Yes;25;Yes;1981;Yes;Second hand;0.6500;0.26;6.5;No
18398;Italy;Uganda;SF-260;Trainer aircraft;Aircraft;1987;No;3;No;1988;No;New;0.2400;0.2400;0.72;No
19963;Soviet Union;Yugoslavia;R-73/AA-11;SRAAM;Missiles;1987;Yes;50;Yes;1989;Yes;New;0.1500;0.1500;7.5;No
3851;United Kingdom;India;Jaguar-S;FGA aircraft;Aircraft;1982;No;6;Yes;1988;No;New;13.0000;13.0000;78;Yes
3851;United Kingdom;India;Jaguar-S;FGA aircraft;Aircraft;1982;No;6;Yes;1989;No;New;13.0000;13.0000;78;Yes
3851;United Kingdom;India;Jaguar-S;FGA aircraft;Aircraft;1982;No;7;Yes;1990;No;New;13.0000;13.0000;91;Yes
4589;Soviet Union;North Korea;MiG-23ML;Fighter aircraft;Aircraft;1984;Yes;20;Yes;1985;No;New;16.0000;16.0000;320;No
4589;Soviet Union;North Korea;MiG-23ML;Fighter aircraft;Aircraft;1984;Yes;20;Yes;1986;No;New;16.0000;16.0000;320;No
4589;Soviet Union;North Korea;MiG-23ML;Fighter aircraft;Aircraft;1984;Yes;20;Yes;1987;No;New;16.0000;16.0000;320;No
16781;United Kingdom;Cyprus;BN-2 Maritime;MP aircraft;Aircraft;1982;Yes;1;No;1982;No;New;3.5000;3.5000;3.5;No
4739;United States;Egypt;E-2C Hawkeye;AEW&C aircraft;Aircraft;1985;No;1;No;1987;No;New;73.6500;73.6500;73.65;No
4186;United States;Italy;FIM-92 Stinger;Portable SAM;Missiles;1984;No;150;Yes;1986;Yes;New;0.0800;0.0800;12;No
4186;United States;Italy;FIM-92 Stinger;Portable SAM;Missiles;1984;No;150;Yes;1987;Yes;New;0.0800;0.0800;12;No
4186;United States;Italy;FIM-92 Stinger;Portable SAM;Missiles;1984;No;150;Yes;1988;Yes;New;0.0800;0.0800;12;No
